timestamp_ms,direction,msg_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
29000,TX,0x200,4,56,01,01,01,CC,CC,CC,CC
29200,TX,0x100,8,CE,01,49,03,50,0F,E7,06
29200,TX,0x101,6,C8,00,73,01,00,00,CC,CC
29200,TX,0x200,4,A0,01,01,01,CC,CC,CC,CC
29400,TX,0x100,8,D8,01,47,03,47,0F,ED,06
29400,TX,0x101,6,C9,00,79,01,00,00,CC,CC
29400,TX,0x200,4,E5,01,01,01,CC,CC,CC,CC
29600,TX,0x100,8,E3,01,44,03,4D,0F,E6,06
29600,TX,0x101,6,C6,00,7E,01,00,00,CC,CC
29600,TX,0x200,4,2E,02,01,01,CC,CC,CC,CC
29800,TX,0x100,8,ED,01,42,03,49,0F,EC,06
29800,TX,0x101,6,CA,00,7B,01,00,00,CC,CC
29800,TX,0x200,4,71,02,01,01,CC,CC,CC,CC
30000,TX,0x100,8,F6,01,40,03,54,0F,F7,06
30000,TX,0x101,6,C6,00,81,01,00,00,CC,CC
30000,TX,0x200,4,AC,02,01,01,CC,CC,CC,CC
30200,TX,0x100,8,FF,01,3E,03,4C,0F,0B,07
30200,TX,0x101,6,C6,00,85,01,00,00,CC,CC
30200,TX,0x200,4,E9,02,01,01,CC,CC,CC,CC
30400,TX,0x100,8,08,02,3C,03,45,0F,FF,06
30400,TX,0x101,6,CA,00,89,01,00,00,CC,CC
30400,TX,0x200,4,22,03,01,01,CC,CC,CC,CC
30600,TX,0x100,8,10,02,3A,03,51,0F,FC,06
30600,TX,0x101,6,C9,00,89,01,00,00,CC,CC
30600,TX,0x200,4,57,03,01,01,CC,CC,CC,CC
30800,TX,0x100,8,17,02,37,03,4F,0F,FA,06
30800,TX,0x101,6,C8,00,8B,01,00,00,CC,CC
30800,TX,0x200,4,88,03,01,01,CC,CC,CC,CC
31000,TX,0x100,8,1F,02,35,03,48,0F,13,07
31000,TX,0x101,6,CC,00,91,01,00,00,CC,CC
31000,TX,0x200,4,BB,03,01,01,CC,CC,CC,CC
31200,TX,0x100,8,25,02,33,03,4E,0F,00,07
31200,TX,0x101,6,C5,00,95,01,00,00,CC,CC
31200,TX,0x200,4,E7,03,01,01,CC,CC,CC,CC
31400,TX,0x100,8,2C,02,31,03,48,0F,F6,06
31400,TX,0x101,6,C7,00,9B,01,00,00,CC,CC
31400,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
31600,TX,0x100,8,33,02,2F,03,4A,0F,09,07
31600,TX,0x101,6,C5,00,9E,01,00,00,CC,CC
31600,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
31800,TX,0x100,8,39,02,2D,03,44,0F,16,07
31800,TX,0x101,6,C6,00,9F,01,00,00,CC,CC
31800,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
32000,TX,0x100,8,3E,02,2A,03,3A,0F,10,07
32000,TX,0x101,6,C8,00,A3,01,00,00,CC,CC
32000,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
32200,TX,0x100,8,44,02,28,03,43,0F,05,07
32200,TX,0x101,6,C8,00,AB,01,00,00,CC,CC
32200,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
32400,TX,0x100,8,49,02,26,03,3F,0F,10,07
32400,TX,0x101,6,CB,00,AF,01,00,00,CC,CC
32400,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
32600,TX,0x100,8,4E,02,24,03,39,0F,0E,07
32600,TX,0x101,6,C8,00,B3,01,00,00,CC,CC
32600,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
32800,TX,0x100,8,53,02,22,03,3A,0F,09,07
32800,TX,0x101,6,C5,00,B5,01,00,00,CC,CC
32800,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
33000,TX,0x100,8,58,02,1F,03,3B,0F,11,07
33000,TX,0x101,6,C8,00,BD,01,00,00,CC,CC
33000,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
33200,TX,0x100,8,50,02,1D,03,33,0F,69,06
33200,TX,0x101,6,C7,00,BC,01,00,00,CC,CC
33200,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
33400,TX,0x100,8,48,02,1C,03,39,0F,C2,05
33400,TX,0x101,6,C3,00,C3,01,00,00,CC,CC
33400,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
33600,TX,0x100,8,41,02,1A,03,32,0F,59,05
33600,TX,0x101,6,C7,00,CA,01,00,00,CC,CC
33600,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
33800,TX,0x100,8,3A,02,18,03,35,0F,DA,04
33800,TX,0x101,6,C8,00,CF,01,00,00,CC,CC
33800,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
34000,TX,0x100,8,33,02,17,03,31,0F,9F,04
34000,TX,0x101,6,C7,00,D2,01,00,00,CC,CC
34000,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
34200,TX,0x100,8,2D,02,16,03,38,0F,41,04
34200,TX,0x101,6,C7,00,CA,01,00,00,CC,CC
34200,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
34400,TX,0x100,8,27,02,14,03,43,0F,F1,03
34400,TX,0x101,6,C9,00,D8,01,00,00,CC,CC
34400,TX,0x200,4,E8,03,01,01,CC,CC,CC,CC
34600,TX,0x100,8,21,02,13,03,35,0F,C5,03
34600,TX,0x101,6,C6,00,D4,01,00,00,CC,CC
34600,TX,0x200,4,CC,03,01,01,CC,CC,CC,CC
34800,TX,0x100,8,1B,02,12,03,39,0F,9B,03
34800,TX,0x101,6,C4,00,DA,01,00,00,CC,CC
34800,TX,0x200,4,A1,03,01,01,CC,CC,CC,CC
35000,TX,0x100,8,15,02,11,03,28,0F,79,03
35000,TX,0x101,6,C7,00,E3,01,00,00,CC,CC
35000,TX,0x200,4,7C,03,01,01,CC,CC,CC,CC
35200,TX,0x100,8,11,02,0F,03,2E,0F,50,03
35200,TX,0x101,6,C6,00,E1,01,00,00,CC,CC
35200,TX,0x200,4,5D,03,01,01,CC,CC,CC,CC
35400,TX,0x100,8,0B,02,0E,03,37,0F,37,03
35400,TX,0x101,6,C8,00,E2,01,00,00,CC,CC
35400,TX,0x200,4,37,03,01,01,CC,CC,CC,CC
35600,TX,0x100,8,06,02,0D,03,31,0F,2A,03
35600,TX,0x101,6,C8,00,EB,01,00,00,CC,CC
35600,TX,0x200,4,16,03,01,01,CC,CC,CC,CC
35800,TX,0x100,8,02,02,0C,03,2E,0F,FD,02
35800,TX,0x101,6,CA,00,EA,01,00,00,CC,CC
35800,TX,0x200,4,FD,02,01,01,CC,CC,CC,CC
36000,TX,0x100,8,FD,01,0B,03,37,0F,EF,02
36000,TX,0x101,6,C6,00,ED,01,00,00,CC,CC
36000,TX,0x200,4,DC,02,01,01,CC,CC,CC,CC
36200,TX,0x100,8,FA,01,0A,03,2A,0F,D3,02
36200,TX,0x101,6,C8,00,F3,01,00,00,CC,CC
36200,TX,0x200,4,C3,02,01,01,CC,CC,CC,CC
36400,TX,0x100,8,F5,01,09,03,34,0F,CB,02
36400,TX,0x101,6,CB,00,F4,01,00,00,CC,CC
36400,TX,0x200,4,A7,02,01,01,CC,CC,CC,CC
36600,TX,0x100,8,F1,01,08,03,34,0F,C7,02
36600,TX,0x101,6,C4,00,F6,01,00,00,CC,CC
36600,TX,0x200,4,8C,02,01,01,CC,CC,CC,CC
36800,TX,0x100,8,EE,01,07,03,2F,0F,C5,02
36800,TX,0x101,6,C6,00,FA,01,00,00,CC,CC
36800,TX,0x200,4,75,02,01,01,CC,CC,CC,CC
37000,TX,0x100,8,EB,01,06,03,2C,0F,C9,02
37000,TX,0x101,6,C8,00,FB,01,00,00,CC,CC
37000,TX,0x200,4,5E,02,01,01,CC,CC,CC,CC
37200,TX,0x100,8,E2,01,05,03,32,0F,D1,02
37200,TX,0x101,6,C7,00,FA,01,00,00,CC,CC
37200,TX,0x200,4,26,02,01,01,CC,CC,CC,CC
37400,TX,0x100,8,DB,01,04,03,31,0F,01,03
37400,TX,0x101,6,C2,00,05,02,00,00,CC,CC
37400,TX,0x200,4,F5,01,01,01,CC,CC,CC,CC
37600,TX,0x100,8,D3,01,03,03,39,0F,0D,03
37600,TX,0x101,6,C9,00,FF,01,00,00,CC,CC
37600,TX,0x200,4,C3,01,01,01,CC,CC,CC,CC
37800,TX,0x100,8,CC,01,02,03,26,0F,2D,03
37800,TX,0x101,6,CA,00,08,02,00,00,CC,CC
37800,TX,0x200,4,92,01,01,01,CC,CC,CC,CC
38000,TX,0x100,8,C5,01,01,03,30,0F,2D,03
38000,TX,0x101,6,C9,00,09,02,00,00,CC,CC
38000,TX,0x200,4,66,01,01,01,CC,CC,CC,CC
38200,TX,0x100,8,BF,01,00,03,28,0F,52,03
38200,TX,0x101,6,C5,00,06,02,00,00,CC,CC
38200,TX,0x200,4,3B,01,01,01,CC,CC,CC,CC
38400,TX,0x100,8,B9,01,FF,02,32,0F,84,03
38400,TX,0x101,6,C7,00,0F,02,00,00,CC,CC
38400,TX,0x200,4,14,01,01,01,CC,CC,CC,CC
38600,TX,0x100,8,B3,01,FE,02,2C,0F,7C,03
38600,TX,0x101,6,C6,00,11,02,00,00,CC,CC
38600,TX,0x200,4,EE,00,01,01,CC,CC,CC,CC
38800,TX,0x100,8,AE,01,FD,02,2B,0F,87,03
38800,TX,0x101,6,C8,00,15,02,00,00,CC,CC
38800,TX,0x200,4,CB,00,01,01,CC,CC,CC,CC
39000,TX,0x100,8,A9,01,FB,02,28,0F,90,03
39000,TX,0x101,6,C9,00,13,02,00,00,CC,CC
39000,TX,0x200,4,AB,00,01,01,CC,CC,CC,CC
39200,TX,0x100,8,A4,01,FA,02,29,0F,AD,03
39200,TX,0x101,6,CB,00,19,02,00,00,CC,CC
39200,TX,0x200,4,88,00,01,01,CC,CC,CC,CC
39400,TX,0x100,8,9F,01,F9,02,32,0F,B4,03
39400,TX,0x101,6,CA,00,1A,02,00,00,CC,CC
39400,TX,0x200,4,67,00,01,01,CC,CC,CC,CC
39600,TX,0x100,8,9B,01,F8,02,2B,0F,C0,03
39600,TX,0x101,6,C7,00,1B,02,00,00,CC,CC
39600,TX,0x200,4,4C,00,01,01,CC,CC,CC,CC
39800,TX,0x100,8,97,01,F6,02,21,0F,D5,03
39800,TX,0x101,6,CA,00,1B,02,00,00,CC,CC
39800,TX,0x200,4,30,00,01,01,CC,CC,CC,CC
40000,TX,0x100,8,93,01,F5,02,2C,0F,C2,03
40000,TX,0x101,6,C6,00,21,02,00,00,CC,CC
40000,TX,0x200,4,15,00,01,01,CC,CC,CC,CC
40200,TX,0x100,8,8F,01,F4,02,26,0F,D9,03
40200,TX,0x101,6,C8,00,23,02,00,00,CC,CC
40200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
40400,TX,0x100,8,8B,01,F3,02,23,0F,E7,03
40400,TX,0x101,6,C5,00,1C,02,00,00,CC,CC
40400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
40600,TX,0x100,8,88,01,F1,02,22,0F,F6,03
40600,TX,0x101,6,CC,00,23,02,00,00,CC,CC
40600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
40800,TX,0x100,8,85,01,F0,02,21,0F,02,04
40800,TX,0x101,6,CC,00,2C,02,00,00,CC,CC
40800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
41000,TX,0x100,8,82,01,EF,02,21,0F,FC,03
41000,TX,0x101,6,C8,00,27,02,00,00,CC,CC
41000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
41200,TX,0x100,8,7F,01,ED,02,24,0F,F9,03
41200,TX,0x101,6,C6,00,2D,02,00,00,CC,CC
41200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
41400,TX,0x100,8,7D,01,EC,02,20,0F,11,04
41400,TX,0x101,6,C9,00,2D,02,00,00,CC,CC
41400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
41600,TX,0x100,8,79,01,EB,02,1F,0F,1E,04
41600,TX,0x101,6,CB,00,2C,02,00,00,CC,CC
41600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
41800,TX,0x100,8,77,01,E9,02,19,0F,11,04
41800,TX,0x101,6,C5,00,2D,02,00,00,CC,CC
41800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
42000,TX,0x100,8,74,01,E8,02,21,0F,15,04
42000,TX,0x101,6,C6,00,30,02,00,00,CC,CC
42000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
42200,TX,0x100,8,73,01,E7,02,1B,0F,18,04
42200,TX,0x101,6,CA,00,33,02,00,00,CC,CC
42200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
42400,TX,0x100,8,70,01,E5,02,17,0F,22,04
42400,TX,0x101,6,C8,00,36,02,00,00,CC,CC
42400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
42600,TX,0x100,8,6F,01,E4,02,26,0F,2C,04
42600,TX,0x101,6,CA,00,3A,02,00,00,CC,CC
42600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
42800,TX,0x100,8,6C,01,E3,02,14,0F,2D,04
42800,TX,0x101,6,C8,00,3D,02,00,00,CC,CC
42800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
43000,TX,0x100,8,6B,01,E1,02,22,0F,1F,04
43000,TX,0x101,6,C5,00,37,02,00,00,CC,CC
43000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
43200,TX,0x100,8,69,01,E0,02,21,0F,2E,04
43200,TX,0x101,6,C9,00,39,02,00,00,CC,CC
43200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
43400,TX,0x100,8,68,01,DE,02,1B,0F,31,04
43400,TX,0x101,6,C5,00,3B,02,00,00,CC,CC
43400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
43600,TX,0x100,8,66,01,DD,02,17,0F,2C,04
43600,TX,0x101,6,C6,00,3E,02,00,00,CC,CC
43600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
43800,TX,0x100,8,65,01,DC,02,18,0F,34,04
43800,TX,0x101,6,C7,00,42,02,00,00,CC,CC
43800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
44000,TX,0x100,8,63,01,DA,02,23,0F,2B,04
44000,TX,0x101,6,C6,00,44,02,00,00,CC,CC
44000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
44200,TX,0x100,8,62,01,D9,02,0F,0F,2C,04
44200,TX,0x101,6,C7,00,44,02,00,00,CC,CC
44200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
44400,TX,0x100,8,61,01,D8,02,1E,0F,34,04
44400,TX,0x101,6,C7,00,4B,02,00,00,CC,CC
44400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
44600,TX,0x100,8,5F,01,D6,02,1A,0F,2E,04
44600,TX,0x101,6,C8,00,4C,02,00,00,CC,CC
44600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
44800,TX,0x100,8,5F,01,D5,02,11,0F,35,04
44800,TX,0x101,6,C6,00,45,02,00,00,CC,CC
44800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
45000,TX,0x100,8,5E,01,D3,02,19,0F,3D,04
45000,TX,0x101,6,C9,00,46,02,00,00,CC,CC
45000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
45200,TX,0x100,8,5C,01,D2,02,0E,0F,3F,04
45200,TX,0x101,6,C8,00,4E,02,00,00,CC,CC
45200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
45400,TX,0x100,8,5B,01,D1,02,0D,0F,4D,04
45400,TX,0x101,6,C8,00,4B,02,00,00,CC,CC
45400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
45600,TX,0x100,8,5A,01,CF,02,15,0F,3E,04
45600,TX,0x101,6,C9,00,4F,02,00,00,CC,CC
45600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
45800,TX,0x100,8,5A,01,CE,02,05,0F,50,04
45800,TX,0x101,6,CA,00,4D,02,00,00,CC,CC
45800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
46000,TX,0x100,8,59,01,CD,02,13,0F,41,04
46000,TX,0x101,6,C9,00,50,02,00,00,CC,CC
46000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
46200,TX,0x100,8,58,01,CB,02,11,0F,2F,04
46200,TX,0x101,6,C4,00,55,02,00,00,CC,CC
46200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
46400,TX,0x100,8,57,01,CA,02,18,0F,43,04
46400,TX,0x101,6,CB,00,5B,02,00,00,CC,CC
46400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
46600,TX,0x100,8,56,01,C8,02,1A,0F,37,04
46600,TX,0x101,6,C7,00,58,02,00,00,CC,CC
46600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
46800,TX,0x100,8,55,01,C7,02,12,0F,18,04
46800,TX,0x101,6,C8,00,59,02,00,00,CC,CC
46800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
47000,TX,0x100,8,54,01,C6,02,11,0F,FB,03
47000,TX,0x101,6,C9,00,5A,02,00,00,CC,CC
47000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
47200,TX,0x100,8,52,01,C4,02,0D,0F,FD,03
47200,TX,0x101,6,C5,00,61,02,00,00,CC,CC
47200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
47400,TX,0x100,8,52,01,C3,02,06,0F,DA,03
47400,TX,0x101,6,C5,00,53,02,00,00,CC,CC
47400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
47600,TX,0x100,8,51,01,C2,02,0E,0F,E4,03
47600,TX,0x101,6,CC,00,62,02,00,00,CC,CC
47600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
47800,TX,0x100,8,50,01,C1,02,0C,0F,CF,03
47800,TX,0x101,6,CA,00,5F,02,00,00,CC,CC
47800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
48000,TX,0x100,8,4F,01,BF,02,0C,0F,D2,03
48000,TX,0x101,6,CA,00,64,02,00,00,CC,CC
48000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
48200,TX,0x100,8,4E,01,BE,02,07,0F,CF,03
48200,TX,0x101,6,CB,00,61,02,00,00,CC,CC
48200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
48400,TX,0x100,8,4D,01,BD,02,0C,0F,BA,03
48400,TX,0x101,6,C4,00,62,02,00,00,CC,CC
48400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
48600,TX,0x100,8,4C,01,BC,02,02,0F,A9,03
48600,TX,0x101,6,CA,00,6B,02,00,00,CC,CC
48600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
48800,TX,0x100,8,4C,01,BA,02,09,0F,B2,03
48800,TX,0x101,6,C9,00,66,02,00,00,CC,CC
48800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
49000,TX,0x100,8,4B,01,B9,02,05,0F,A3,03
49000,TX,0x101,6,C5,00,68,02,00,00,CC,CC
49000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
49200,TX,0x100,8,4A,01,B8,02,0C,0F,BA,03
49200,TX,0x101,6,C9,00,68,02,00,00,CC,CC
49200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
49400,TX,0x100,8,4A,01,B7,02,09,0F,9E,03
49400,TX,0x101,6,C9,00,69,02,00,00,CC,CC
49400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
49600,TX,0x100,8,49,01,B6,02,0C,0F,AC,03
49600,TX,0x101,6,C6,00,69,02,00,00,CC,CC
49600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
49800,TX,0x100,8,48,01,B4,02,04,0F,9E,03
49800,TX,0x101,6,CB,00,6A,02,00,00,CC,CC
49800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
50000,TX,0x100,8,48,01,B3,02,03,0F,A8,03
50000,TX,0x101,6,C5,00,6B,02,00,00,CC,CC
50000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
50200,TX,0x100,8,47,01,B2,02,09,0F,98,03
50200,TX,0x101,6,C5,00,76,02,00,00,CC,CC
50200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
50400,TX,0x100,8,47,01,B1,02,07,0F,AC,03
50400,TX,0x101,6,C9,00,6F,02,00,00,CC,CC
50400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
50600,TX,0x100,8,46,01,AF,02,08,0F,9E,03
50600,TX,0x101,6,C4,00,73,02,00,00,CC,CC
50600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
50800,TX,0x100,8,45,01,AE,02,05,0F,8E,03
50800,TX,0x101,6,C6,00,72,02,00,00,CC,CC
50800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
51000,TX,0x100,8,45,01,AD,02,00,0F,A8,03
51000,TX,0x101,6,C7,00,72,02,00,00,CC,CC
51000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
51200,TX,0x100,8,44,01,AC,02,08,0F,8F,03
51200,TX,0x101,6,C9,00,72,02,00,00,CC,CC
51200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
51400,TX,0x100,8,44,01,AB,02,03,0F,8F,03
51400,TX,0x101,6,CB,00,75,02,00,00,CC,CC
51400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
51600,TX,0x100,8,44,01,AA,02,FC,0E,2B,03
51600,TX,0x101,6,C9,00,72,02,00,00,CC,CC
51600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
51800,TX,0x100,8,43,01,A9,02,00,0F,D6,02
51800,TX,0x101,6,C6,00,7A,02,00,00,CC,CC
51800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
52000,TX,0x100,8,43,01,A8,02,FC,0E,69,02
52000,TX,0x101,6,C8,00,75,02,00,00,CC,CC
52000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
52200,TX,0x100,8,42,01,A7,02,F7,0E,43,02
52200,TX,0x101,6,CA,00,79,02,00,00,CC,CC
52200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
52400,TX,0x100,8,40,01,A6,02,FF,0E,00,02
52400,TX,0x101,6,C9,00,79,02,00,00,CC,CC
52400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
52600,TX,0x100,8,41,01,A5,02,01,0F,CF,01
52600,TX,0x101,6,C9,00,7D,02,00,00,CC,CC
52600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
52800,TX,0x100,8,3F,01,A5,02,00,0F,AF,01
52800,TX,0x101,6,C9,00,7E,02,00,00,CC,CC
52800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
53000,TX,0x100,8,3E,01,A4,02,FF,0E,8C,01
53000,TX,0x101,6,C9,00,80,02,00,00,CC,CC
53000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
53200,TX,0x100,8,3E,01,A4,02,FB,0E,69,01
53200,TX,0x101,6,C8,00,7A,02,00,00,CC,CC
53200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
53400,TX,0x100,8,3D,01,A3,02,F4,0E,3C,01
53400,TX,0x101,6,C8,00,79,02,00,00,CC,CC
53400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
53600,TX,0x100,8,3D,01,A2,02,FB,0E,41,01
53600,TX,0x101,6,C6,00,7E,02,00,00,CC,CC
53600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
53800,TX,0x100,8,3C,01,A2,02,FE,0E,30,01
53800,TX,0x101,6,C4,00,7E,02,00,00,CC,CC
53800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
54000,TX,0x100,8,3C,01,A1,02,FD,0E,1E,01
54000,TX,0x101,6,C9,00,7D,02,00,00,CC,CC
54000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
54200,TX,0x100,8,3A,01,A1,02,FB,0E,0F,01
54200,TX,0x101,6,C7,00,7D,02,00,00,CC,CC
54200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
54400,TX,0x100,8,3A,01,A1,02,01,0F,12,01
54400,TX,0x101,6,CA,00,7D,02,00,00,CC,CC
54400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
54600,TX,0x100,8,39,01,A0,02,F4,0E,01,01
54600,TX,0x101,6,C7,00,81,02,00,00,CC,CC
54600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
54800,TX,0x100,8,38,01,A0,02,FC,0E,F1,00
54800,TX,0x101,6,C9,00,7C,02,00,00,CC,CC
54800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
55000,TX,0x100,8,38,01,9F,02,F9,0E,F8,00
55000,TX,0x101,6,C4,00,81,02,00,00,CC,CC
55000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
55200,TX,0x100,8,37,01,9F,02,FA,0E,E7,00
55200,TX,0x101,6,C8,00,7D,02,00,00,CC,CC
55200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
55400,TX,0x100,8,36,01,9E,02,FC,0E,E4,00
55400,TX,0x101,6,C9,00,80,02,00,00,CC,CC
55400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
55600,TX,0x100,8,35,01,9E,02,F8,0E,D2,00
55600,TX,0x101,6,C8,00,7E,02,00,00,CC,CC
55600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
55800,TX,0x100,8,35,01,9D,02,F7,0E,DF,00
55800,TX,0x101,6,C9,00,7C,02,00,00,CC,CC
55800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
56000,TX,0x100,8,35,01,9D,02,04,0F,E0,00
56000,TX,0x101,6,C7,00,7F,02,00,00,CC,CC
56000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
56200,TX,0x100,8,34,01,9D,02,FB,0E,E2,00
56200,TX,0x101,6,C8,00,7E,02,00,00,CC,CC
56200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
56400,TX,0x100,8,33,01,9C,02,F3,0E,E8,00
56400,TX,0x101,6,C7,00,80,02,00,00,CC,CC
56400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
56600,TX,0x100,8,32,01,9C,02,FF,0E,DE,00
56600,TX,0x101,6,C8,00,83,02,00,00,CC,CC
56600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
56800,TX,0x100,8,32,01,9B,02,FA,0E,D0,00
56800,TX,0x101,6,C9,00,7D,02,00,00,CC,CC
56800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
57000,TX,0x100,8,32,01,9B,02,F5,0E,D0,00
57000,TX,0x101,6,C4,00,7D,02,00,00,CC,CC
57000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
57200,TX,0x100,8,31,01,9B,02,00,0F,D3,00
57200,TX,0x101,6,C7,00,83,02,00,00,CC,CC
57200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
57400,TX,0x100,8,31,01,9A,02,00,0F,E2,00
57400,TX,0x101,6,C9,00,7C,02,00,00,CC,CC
57400,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
57600,TX,0x100,8,30,01,9A,02,F7,0E,C4,00
57600,TX,0x101,6,CC,00,7E,02,00,00,CC,CC
57600,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
57800,TX,0x100,8,2F,01,99,02,FD,0E,C2,00
57800,TX,0x101,6,C4,00,78,02,00,00,CC,CC
57800,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
58000,TX,0x100,8,2F,01,99,02,F7,0E,CE,00
58000,TX,0x101,6,C5,00,7C,02,00,00,CC,CC
58000,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
58200,TX,0x100,8,2E,01,99,02,F7,0E,C4,00
58200,TX,0x101,6,C9,00,76,02,00,00,CC,CC
58200,TX,0x200,4,00,00,00,00,CC,CC,CC,CC
